Column1,id,symbol,title,body,cluster,distance,sentiment
810,d36f1d711d2b583154bb48f30ffe2063bf568826,MSFT,Somerset Capital Management Llp Holds Position in Transocean Limited (RIG); Oz Management LP Stake in Diamond Offshore Drilling In (DO) Increased as Valuation Declined | The Flecha 123,Somerset Capital Management Llp Holds Position in Transocean Limited (RIG); Oz Management LP Stake in Diamond Offshore Drilling In (DO) Increased as Valuation Declined September 14 2018 - By Mark Williams Oz Management Lp increased its stake in Diamond Offshore Drilling In (DO) by 174.14% based on its latest 2018Q2 regulatory filing with the SEC. Oz Management Lp bought 166300 shares as the companyӳ stock declined 9.07% while stock markets rallied. The hedge fund held 261800 shares of the energy company at ,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",2.469959036,
811,d441c9ace37ff4b581485114fbef42fae9e0704b,MSFT,Bank Of The West Lowered By $1.42 Million Its Eastman Chem Co (EMN) Position; Innovative Solutions & Support (ISSC) Sentiment Is 1.43 | The Flecha 123,Bank Of The West Lowered By $1.42 Million Its Eastman Chem Co (EMN) Position; Innovative Solutions & Support (ISSC) Sentiment Is 1.43 September 14 2018 - By Joshua Cleveland Innovative Solutions & Support Inc (ISSC) investors sentiment increased to 1.43 in 2018 Q2. Itӳ up 0.18 from 1.25 in 2018Q1. The ratio is better as 10 funds increased or started new equity positions while 7 trimmed and sold stock positions in Innovative Solutions & Support Inc. The funds in our database now hold: 4.01 million shares up ,"air, chemical, inc., delta, line, company, airline, productivity, microsoft, global",1.461904587,
812,dae090a4a3308cdf6dcb7561038bd9cbc4811a19,MSFT,Mondrian Investment Partners LTD Has Upped Aac (Usa) (AAC) Position By $593478; Intellisync (SYNC)'s Sentiment Is 1.44 | The Cardinal Weekly,Mondrian Investment Partners LTD Has Upped Aac (Usa) (AAC) Position By $593478; Intellisync (SYNC)ӳ Sentiment Is 1.44 September 14 2018 - By Margaret Guttierez Intellisync Corp (SYNC) investors sentiment increased to 1.44 in Q2 2018. Itӳ up 0.44 from 1 in 2018Q1. The ratio is more positive as 13 hedge funds opened new or increased stock positions while 9 sold and trimmed stock positions in Intellisync Corp. The hedge funds in our database now hold: 9.57 million shares down from 10.33 million shares in 2018Q,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",1.925654861,
813,5fec7905589b6990bef817c823ee824a6cb63d59,MSFT,Have a look on data ֠Microsoft Corporation (NASDAQ: MSFT) ֠NyseNewsToday,NNt Author September 14 2018 No Comments Microsoft Corporation MSFT NASDAQ: MSFT  The Relative Strength Index (RSI) is a technical indicator used in the analysis of financial markets. It is intended to chart the current and historical strength or weakness of a stock or market based on the closing prices of a recent trading period. The indicator should not be confused with relative strength. The RSI is most typically used on a 14-day timeframe measured on a scale from 0 to 100 with high and low levels marked,"performing, measures, ownership, respectively, outstanding, references, p/b, standing, meaning, microsoft",0.753868206,
814,d70fb9944de3956e526ed6af7bd31288e79ea1af,NFLX,Netflix Com (NFLX) Shareholder Us Bancorp De Has Lifted Position by $1.60 Million as Valuation Declined; As Mastercard (MA) Stock Price Rose Holder First National Bank Of Omaha Has Boosted Stake | Z Tribune,Netflix Com (NFLX) Shareholder Us Bancorp De Has Lifted Position by $1.60 Million as Valuation Declined; As Mastercard (MA) Stock Price Rose Holder First National Bank Of Omaha Has Boosted Stake September 14 2018 - By Glen Chin Us Bancorp De increased its stake in Netflix Com Inc (NFLX) by 8.79% based on its latest 2018Q2 regulatory filing with the SEC. Us Bancorp De bought 4089 shares as the companyӳ stock declined 2.63% while stock markets rallied. The institutional investor held 50625 shares of the consu,"mastercard, mastercard, incorporated, mastercard, nyse, ma, incorporated, incorporated, ma, microsoft",1.288236847,
815,3a498d05dd1f16b529f8561fd14dd12e6fad8412,NFLX,Lsv Asset Management Lifted Its Position in Target (TGT) by $6.88 Million; Netflix (NFLX) Holder Fundx Investment Group Raised Position by $424235 as Market Value Declined | K Reviewer,Lsv Asset Management Lifted Its Position in Target (TGT) by $6.88 Million; Netflix (NFLX) Holder Fundx Investment Group Raised Position by $424235 as Market Value Declined September 14 2018 - By Clara Lewis Fundx Investment Group Llc increased its stake in Netflix Inc (NFLX) by 58.21% based on its latest 2018Q2 regulatory filing with the SEC. Fundx Investment Group Llc bought 1085 shares as the companyӳ stock declined 2.63% while stock markets rallied. The institutional investor held 2949 shares of the cons,"netflix, nflx, netflix, inc., netflix, nasdaq, ֠netflix, ԏetflix, investment, nflx",0.209781363,
816,1849edecd6d6fbe749d4a20dd23d77aca0ae4bd9,NFLX,As Union Pac (UNP) Share Value Rose Arrowgrass Capital Partners LP Has Raised Stake by $12.01 Million; As Under Armour Class A (UA) Market Value Declined D L Carlson Investment Group Increased Its Holding by $2.04 Million | The Cardinal Weekly,As Union Pac (UNP) Share Value Rose Arrowgrass Capital Partners LP Has Raised Stake by $12.01 Million; As Under Armour Class A (UA) Market Value Declined D L Carlson Investment Group Increased Its Holding by $2.04 Million September 14 2018 - By Jack Shaw D L Carlson Investment Group Inc increased its stake in Under Armour Inc. Class A (UA) by 68.56% based on its latest 2018Q2 regulatory filing with the SEC. D L Carlson Investment Group Inc bought 92542 shares as the companyӳ stock declined 14.38% while stoc,"union, unp, union, pacific, nyse, corporation, railroad, spills, pac, railroad",1.52996544,
817,d8afd1c62c7d4cd5cb784b3d827741d3ac55e752,NFLX,Extremely Informative stocks: Netflix Inc. (NASDAQ: NFLX) Qudian Inc. (NYSE: QD) | NyseTradingNews.com, Intraday Trading of Netflix Inc.: The Services stock finished its last trading at $368.15 while performed a change of -0.49% on Thursday. Netflix Inc. a USA based Company belongs to Services sector and CATV Systems industry. The Netflix Inc. has the market capitalization of $159.29B. Its EPS was $2.355 while outstanding shares of the company were 0.0173. Active and passive shareholders always require every bit of information available regarding his chosen security and this include keeping a close watch on ,"trends, standing, performing, volume, distance, simple, measures, traders, indications, shareholder",2.263586554,
942,b1cbe77cd01e6a73f373f02331e0c4dd3c11ac69,AAPL,Catawba Capital Management Trimmed Its Apple (AAPL) Position; Halsey Associates Has Cut Its Fedex (FDX) Position | Z Tribune,Catawba Capital Management Trimmed Its Apple (AAPL) Position; Halsey Associates Has Cut Its Fedex (FDX) Position September 14 2018 - By Rachel Eickhoff Halsey Associates Inc decreased Fedex (FDX) stake by 47.06% reported in 2018Q2 SEC filing. Halsey Associates Inc sold 2899 shares as Fedex (FDX)ӳ stock declined 3.78%. The Halsey Associates Inc holds 3261 shares with $740000 value down from 6160 last quarter. Fedex now has $66.95B valuation. The stock increased 0.08% or $0.19 during the last trading session ,"fedex, fdx, corporation, earnings, week, edwards, earnings, reported, t, packages",1.257051904,
23,b52cebb8f5eb707cb857194a467b85a5638c2b52,AAPL,Caymus Capital Partners LP Raised Stake in Wpx Energy (WPX); Legacy Private Trust Has Cut Its Holding in Copart (CPRT) by $301560 | The Cardinal Weekly,Caymus Capital Partners LP Raised Stake in Wpx Energy (WPX); Legacy Private Trust Has Cut Its Holding in Copart (CPRT) by $301560 September 14 2018 - By Billy Entrekin Legacy Private Trust decreased its stake in Copart Inc (CPRT) by 15.37% based on its latest 2018Q2 regulatory filing with the SEC. Legacy Private Trust sold 5385 shares as the companyӳ stock rose 14.80% with the market. The institutional investor held 29661 shares of the consumer durables company at the end of 2018Q2 valued at $1.68M down fro,"energy, energy, energy, dominion, inc., d, diagnostics, lng, microsoft, carnival",0.721813307,
640,7d6c4566f3f83a42162763686eca219708041834,AAPL,Chesapeake Asset Management Trimmed Apple (AAPL) Holding as Share Value Rose; As Amgen (AMGN) Valuation Rose Aull & Monroe Investment Management Upped by $381800 Its Position | The D Minute,Chesapeake Asset Management Trimmed Apple (AAPL) Holding as Share Value Rose; As Amgen (AMGN) Valuation Rose Aull & Monroe Investment Management Upped by $381800 Its Position September 14 2018 - By Jimmy Cauthen Chesapeake Asset Management Llc decreased its stake in Apple Inc (AAPL) by 17.1% based on its latest 2018Q2 regulatory filing with the SEC. Chesapeake Asset Management Llc sold 7209 shares as the companyӳ stock rose 15.93% with the market. The hedge fund held 34951 shares of the computer manufacturi,"apple, aapl, apple, inc., apple, nasdaq, investment, aapl, investment, nasdaq",0.873998254,
1185,f6100c1edbb1632c6b36b245856e964c611a4f59,AAPL,Chilton Investment Co Stake in Robert Half Intl (RHI) Has Trimmed by $2.82 Million as Stock Price Rose; Novo (NVO) Shareholder Norman Fields Gottscho Capital Management Has Decreased Position | The Flecha 123,Chilton Investment Co Stake in Robert Half Intl (RHI) Has Trimmed by $2.82 Million as Stock Price Rose; Novo (NVO) Shareholder Norman Fields Gottscho Capital Management Has Decreased Position September 14 2018 - By Sarah Harris Chilton Investment Co Llc decreased its stake in Robert Half Intl Inc (RHI) by 68.61% based on its latest 2018Q2 regulatory filing with the SEC. Chilton Investment Co Llc sold 43358 shares as the companyӳ stock rose 3.24% with the market. The hedge fund held 19838 shares of the profe,"international, international, international, honeywell, inc., ca, half, intl, invesco, rush",0.276140434,
1015,fc780918c46ea85a6b4f6173df68e6f17cb07a8e,AAPL,Churchill Management Increased Fedex (FDX) Holding by $448325; Edwards Lifesciences (EW) Valuation Declined While Barometer Capital Management Has Boosted Its Holding | K Reviewer,Churchill Management Increased Fedex (FDX) Holding by $448325; Edwards Lifesciences (EW) Valuation Declined While Barometer Capital Management Has Boosted Its Holding September 14 2018 - By Joe Cepeda Churchill Management Corp increased its stake in Fedex Corp (FDX) by 12.77% based on its latest 2018Q2 regulatory filing with the SEC. Churchill Management Corp bought 1975 shares as the companyӳ stock declined 3.78% while stock markets rallied. The institutional investor held 17439 shares of the air freight a,"fedex, fdx, corporation, earnings, week, edwards, earnings, reported, t, packages",1.140244873,
1181,3d694fe4dde092152640fcae5ed6dafc76738597,AAPL,Ci Investments Lowered Apple (AAPL) Holding by $90.42 Million; As Voya Finl (VOYA) Valuation Declined Gator Capital Management Has Upped Stake by $310500 | The EN Bulletin,Ci Investments Lowered Apple (AAPL) Holding by $90.42 Million; As Voya Finl (VOYA) Valuation Declined Gator Capital Management Has Upped Stake by $310500 September 14 2018 - By Joe Cepeda Ci Investments Inc decreased its stake in Apple Inc (AAPL) by 33.43% based on its latest 2018Q2 regulatory filing with the SEC. Ci Investments Inc sold 488783 shares as the companyӳ stock rose 15.93% with the market. The institutional investor held 973434 shares of the computer manufacturing company at the end of 2018Q2 va,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.264118672,
821,58de955a156e39df9ec0e774f2f7f05eb5891f8b,AAPL,Citigroup (C) Stock Price Rose While Steadfast Capital Management LP Has Increased by $101.20 Million Its Position; Alphaone Investment Services Has Upped Its Carbonite (CARB) Holding by $565522 | The Flecha 123,Citigroup (C) Stock Price Rose While Steadfast Capital Management LP Has Increased by $101.20 Million Its Position; Alphaone Investment Services Has Upped Its Carbonite (CARB) Holding by $565522 September 14 2018 - By Daniel Cummings Alphaone Investment Services Llc increased its stake in Carbonite Inc (CARB) by 14.93% based on its latest 2018Q2 regulatory filing with the SEC. Alphaone Investment Services Llc bought 16633 shares as the companyӳ stock rose 1.36% with the market. The institutional investor he,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",0.457344098,
1104,eb855a1385937abc28b1fff46986e4bb684ca454,AAPL,Citizens & Northern Has Cut Its Apple Computer (AAPL) Stake; Bovie Medical (BVX)'s Sentiment Is 1.67 | The D Minute,Citizens & Northern Has Cut Its Apple Computer (AAPL) Stake; Bovie Medical (BVX)ӳ Sentiment Is 1.67 September 14 2018 - By Rachel Eickhoff Citizens & Northern Corp decreased Apple Computer Inc (AAPL) stake by 9.05% reported in 2018Q2 SEC filing. Citizens & Northern Corp sold 2452 shares as Apple Computer Inc (AAPL)ӳ stock rose 15.93%. The Citizens & Northern Corp holds 24653 shares with $4.56M value down from 27105 last quarter. Apple Computer Inc now has $ valuation. The stock increased 2.42% or $5.34 duri,"apple, aapl, apple, inc., apple, nasdaq, investment, aapl, investment, nasdaq",1.068210138,
1040,428a9ea0ea579d947663bf1c67c48339130b1c53,AAPL,Clark Estates Has Upped Smucker J M Co (SJM) Position by $5.71 Million as Market Value Rose; G2 Investment Partners Management Has Increased Mix Telematics LTD (MIXT) Stake by $5.42 Million | The EN Digest,Clark Estates Has Upped Smucker J M Co (SJM) Position by $5.71 Million as Market Value Rose; G2 Investment Partners Management Has Increased Mix Telematics LTD (MIXT) Stake by $5.42 Million September 14 2018 - By Rhonda Roth G2 Investment Partners Management Llc increased its stake in Mix Telematics Ltd (MIXT) by 82.28% based on its latest 2018Q2 regulatory filing with the SEC. G2 Investment Partners Management Llc bought 318923 shares as the companyӳ stock declined 12.63% while stock markets rallied. The h,"company, raytheon, rtn, 3m, nyse, mmm, inc., southern, gilead, gilead",0.877108766,
827,2decb217777590dc6c601fcd430cac9531de6540,MSFT,Walmart (WMT) Stake Upped by Janney Capital Management Llc; Micron Technology (MU) Stock Declined While Schroder Investment Management Group Increased Its Stake | The EN Bulletin,Walmart (WMT) Stake Upped by Janney Capital Management Llc; Micron Technology (MU) Stock Declined While Schroder Investment Management Group Increased Its Stake September 14 2018 - By Ashley Bratcher Schroder Investment Management Group increased its stake in Micron Technology Inc (MU) by 24.44% based on its latest 2018Q2 regulatory filing with the SEC. Schroder Investment Management Group bought 517506 shares as the companyӳ stock declined 30.49% while stock markets rallied. The institutional investor held,"technologies, technologies, mu, micron, micron, nasdaq, technologies, mu, nasdaq, common",1.304293932,
828,499c7df9d721a06ffcf42d6755737e05d6421790,MSFT,Provise Management Group Has Upped Stake in Apple (AAPL); Edgemoor Investment Advisors Increases Position in Applied Matls (AMAT) | The EN Bulletin,Provise Management Group Has Upped Stake in Apple (AAPL); Edgemoor Investment Advisors Increases Position in Applied Matls (AMAT) September 14 2018 - By Clara Lewis Edgemoor Investment Advisors Inc increased its stake in Applied Matls Inc (AMAT) by 867.29% based on its latest 2018Q2 regulatory filing with the SEC. Edgemoor Investment Advisors Inc bought 138896 shares as the companyӳ stock declined 24.70% while stock markets rallied. The institutional investor held 154911 shares of the technology company at ,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.976801891,
829,447d8bab9bc9bef1f124a914be1ecca1a95a54ad,MSFT,Fulton Breakefield Broenniman Has Trimmed Its Xom (XOM) Position by $803026; Stock Value Rose; Northern Capital Management Holding in Campbell Soup Company (CPB) Has Trimmed by $405160 | Z Tribune,Fulton Breakefield Broenniman Has Trimmed Its Xom (XOM) Position by $803026; Stock Value Rose; Northern Capital Management Holding in Campbell Soup Company (CPB) Has Trimmed by $405160 September 14 2018 - By Estela Ashley Northern Capital Management Llc decreased its stake in Campbell Soup Company (CPB) by 51.89% based on its latest 2018Q2 regulatory filing with the SEC. Northern Capital Management Llc sold 10129 shares as the companyӳ stock rose 13.44% with the market. The institutional investor held 9391 ,"exxon, exxon, xom, mobile, nyse, corporation, ԅxxon, oil, xom, mobile",1.342810014,
830,3b19393865c6e2bfc58453af653f8972d85f5e86,MSFT,As Microsoft (MSFT) Shares Rose Tiger Eye Capital Increased by $9.64 Million Its Position; American Campus Cmntys (ACC) Stock Value Declined While Presima Has Boosted Position by $4.38 Million | The EN Bulletin,As Microsoft (MSFT) Shares Rose Tiger Eye Capital Increased by $9.64 Million Its Position; American Campus Cmntys (ACC) Stock Value Declined While Presima Has Boosted Position by $4.38 Million September 14 2018 - By Tyler Harlow Tiger Eye Capital Llc increased its stake in Microsoft Corp (MSFT) by 131.8% based on its latest 2018Q2 regulatory filing with the SEC. Tiger Eye Capital Llc bought 98333 shares as the companyӳ stock rose 10.77% with the market. The hedge fund held 172938 shares of the prepackaged s,"microsoft, microsoft, msft, corporation, microsoft, corporation, nasdaq, investment, investment, msft",2.040071632,
831,ff104ec2c5078ee37b9f5c15d7108ef8a992d4b6,MSFT,Shareholder Heritage Investors Management Boosted Philip Morris Intl (PM) Holding; Saturna Capital Upped Te Connectivity (TEL) Holding by $366300; Share Value Declined | Z Tribune,Shareholder Heritage Investors Management Boosted Philip Morris Intl (PM) Holding; Saturna Capital Upped Te Connectivity (TEL) Holding by $366300; Share Value Declined September 14 2018 - By Catherine Smith Saturna Capital Corp increased its stake in Te Connectivity (TEL) by 45.26% based on its latest 2018Q2 regulatory filing with the SEC. Saturna Capital Corp bought 4070 shares as the companyӳ stock declined 6.60% while stock markets rallied. The institutional investor held 13062 shares of the electronic c,"morris, philip, pm, nyse, philip, international, international, international, inc., place",1.681065415,
1843,bfc2a7327111aef3ebf49eafce056f87e30287e8,AAPL,Cleararc Capital Increased Edison International (EIX) Stake By $510363; Netflix (NFLX) Sentiment Is 1.31 | The Flecha 123,Cleararc Capital Increased Edison International (EIX) Stake By $510363; Netflix (NFLX) Sentiment Is 1.31 September 14 2018 - By Alex Paulin Netflix Inc (NFLX) investors sentiment increased to 1.31 in Q2 2018. Itӳ up 0.08 from 1.23 in 2018Q1. The ratio improved as 468 institutional investors started new and increased stock positions while 356 cut down and sold holdings in Netflix Inc. The institutional investors in our database now hold: 313.87 million shares down from 329.43 million shares in 2018Q1. Also t,"netflix, nflx, netflix, inc., netflix, nasdaq, ֠netflix, ԏetflix, investment, nflx",0.694468395,
259,4355d745cb200c149ed4c62ff2a5572130fdccbd,AAPL,Clearline Capital LP Has Decreased Caesars Entmt (CZR) Holding by $1.43 Million as Stock Value Declined; Kelly Lawrence W & Associates Has Lowered Apple (AAPL) Position by $1.12 Million | K Reviewer,Clearline Capital LP Has Decreased Caesars Entmt (CZR) Holding by $1.43 Million as Stock Value Declined; Kelly Lawrence W & Associates Has Lowered Apple (AAPL) Position by $1.12 Million September 14 2018 - By Clara Lewis Clearline Capital Lp decreased its stake in Caesars Entmt Corp (CZR) by 29.95% based on its latest 2018Q2 regulatory filing with the SEC. Clearline Capital Lp sold 142899 shares as the companyӳ stock declined 10.78% while stock markets rallied. The hedge fund held 334148 shares of the hotel,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.123760204,
1106,fb9bca5e867ff3a2912d57edb03caf9a3ee09ec4,AAPL,Cliftonlarsonallen Wealth Advisors Boosted Its Apple (AAPL) Holding by $717430; Share Value Rose; Signaturefd Increased Holding in Amazon Com (AMZN) | The EN Digest,Cliftonlarsonallen Wealth Advisors Boosted Its Apple (AAPL) Holding by $717430; Share Value Rose; Signaturefd Increased Holding in Amazon Com (AMZN) September 14 2018 - By Glen Chin Cliftonlarsonallen Wealth Advisors Llc increased its stake in Apple Inc (AAPL) by 27.73% based on its latest 2018Q2 regulatory filing with the SEC. Cliftonlarsonallen Wealth Advisors Llc bought 3878 shares as the companyӳ stock rose 15.93% with the market. The institutional investor held 17862 shares of the computer manufacturin,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",2.58736236,
453,66ab6d0baec4bef9dfc0e04608400b6ed7ab3f6a,AAPL,Community Financial Services Group Decreased Stericycle (SRCL) Holding By $3.21 Million; Select Equity Group LP Has Lifted Its Nordson (NDSN) Position | The D Minute,Community Financial Services Group Decreased Stericycle (SRCL) Holding By $3.21 Million; Select Equity Group LP Has Lifted Its Nordson (NDSN) Position September 14 2018 - By Estela Ashley Select Equity Group Lp increased Nordson Corp (NDSN) stake by 17.9% reported in 2018Q2 SEC filing. Select Equity Group Lp acquired 37238 shares as Nordson Corp (NDSN)ӳ stock rose 11.38%. The Select Equity Group Lp holds 245317 shares with $31.50 billion value up from 208079 last quarter. Nordson Corp now has $8.41B valuati,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",0.65894174,
836,ed803e06dbe1f0ddcb6d183a78b234e09adc8722,AMZN,BB&T Securities LLC Has $37.13 Million Position in Amazon.com Inc. (AMZN) - PressOracle,Posted by Matthew Tipps on Sep 13th 2018 // No Comments BB&T Securities LLC grew its stake in shares of Amazon.com Inc. (NASDAQ:AMZN) by 30.6% in the 1st quarter according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The fund owned 25655 shares of the e-commerce giantӳ stock after purchasing an additional 6009 shares during the period. BB&T Securities LLCӳ holdings in Amazon.com were worth $37130000 as of its most recent SEC filing. Several other hedge funds a,"amazon.com, shares, e-commerce, e-commerce, shares, shares, e-commerce, giantӳ, giantӳ, amazon.com",0.49301951,
837,19bb793c181cf36c23ae5f684f451e0880224160,FB,Facebook Inc. Common Stock (FB) Earns ԂuyԠRating from Royal Bank of Canada,Filed Under: Finance Facebook Inc. Common Stock (NASDAQ:FB)ҳ stock had its ԢuyԠrating reaffirmed by Royal Bank of Canada in a research note issued to investors on Monday August 20th. They currently have a $225.00 target price on the social networking companyӳ stock. Royal Bank of Canadaӳ target price would suggest a potential upside of 39.44% from the stockӳ previous close. Other analysts have also recently issued reports about the stock. JPMorgan Chase & Co. restated a Ӥ210.91Ԡrating and issued a $242.00 p,"inc., inc., facebook, common, facebook, common, facebook, shares, shares, social",0.624588218,
838,68b85b4299df330763cb8c11adc2de678362975c,MSFT,Microsoft (NASDAQ:MSFT) Earns Buy Rating from Oppenheimer - XNewsPress,Microsoft (NASDAQ:MSFT) Earns Buy Rating from Oppenheimer Posted by William Tyler on Sep 13th 2018 Oppenheimer restated their buy rating on shares of Microsoft (NASDAQ:MSFT) in a report issued on Monday August 20th. Oppenheimer currently has a $120.00 price target on the software giantӳ stock. Several other research analysts also recently commented on the stock. Atlantic Securities raised shares of Microsoft from a neutral rating to an overweight rating in a research note on Monday June 25th. Royal Bank of ,"microsoft, shares, software, software, shares, shares, giantӳ, giantӳ, microsoft, software",1.285261014,
262,2abeab58d56c7ce44088ddd43e6bcf24dff42e3b,AAPL,Consensus EPS Watch for Apple Inc. (NASDAQ:AAPL) | Cedarville News,Consensus EPS Watch for Apple Inc. (NASDAQ:AAPL) on September 14 2018 at 10:03 am EPS is commonly considered to be one of the most important factors when evaluating the price of a share. Taking a look at the current quarter consensus earnings per share estimate provided by Zacks Research we can see that the number for Apple Inc. (NASDAQ:AAPL) is 2.77. This estimate is using projections provided by 10 Wall Street analysts. Last quarter the company notched a quarterly EPS of 2.34. Trading around earnings repo,"indications, traders, use, 52-week, large, analysis, divided, institutional, point, look",1.13281602,
840,5533abedd96503fa12e5101ea7ad8fc4cd761f1d,FB,A Market Shift | Seeking Alpha,"Contrarian energy tech value Summary Monetary policy has provided a huge tailwind for equity markets over the past 10 years. Markets have generally been characterized by increased indebtedness market passivity upward trajectory and suppressed volatility. As of the summer of 2018 that market as we know it is shifting. Five reasons for this conclusion are given. Investor caution and perhaps even portfolio insurance may be warranted. Whereas before monetary accommodation provided investors with a ""put"" moving ","'s, amazon, n't, kroger, costco, fool, motley, motley, wholesale, years",2.48264821,
841,e0019cc1669c88d5d28de41ca0a5cfb6b508074c,GOOG,Alphabet Inc Class C (NASDAQ:GOOG) is IFM Investors Pty Ltdӳ 6th Largest Position,Filed Under: Finance IFM Investors Pty Ltd grew its position in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 45.6% in the 2nd quarter according to the company in its most recent 13F filing with the SEC. The fund owned 14264 shares of the information services providerӳ stock after purchasing an additional 4469 shares during the quarter. Alphabet Inc Class C comprises approximately 1.5% of IFM Investors Pty Ltdӳ investment portfolio making the stock its 6th largest position. IFM Investors Pty Ltdӳ holdings,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",2.168929197,
842,54a3bf34347c32cd3e111dd728f22426b8bec846,AMZN,Amazon.com (NASDAQ:AMZN) Given Buy Rating at JMP Securities - Fairfield Current,Amazon.com (NASDAQ:AMZN) Given Buy Rating at JMP Securities Posted by Lisa Matthews on Sep 13th 2018 Tweet Amazon.com (NASDAQ:AMZN)ҳ stock had its ԢuyԠrating reiterated by equities research analysts at JMP Securities in a research note issued to investors on Monday August 20th. They presently have a $2075.00 price objective on the e-commerce giantӳ stock. JMP SecuritiesҠtarget price indicates a potential upside of 4.28% from the stockӳ previous close. A number of other research firms have also recently comm,"amazon.com, shares, e-commerce, e-commerce, shares, shares, e-commerce, giantӳ, giantӳ, amazon.com",0.95012219,
843,50c3074dc7e91c51897eea9c3101cb0e7b5d4259,GOOG,First American Trust FSB Decreases Holdings in Alphabet Inc Class C (NASDAQ:GOOG) - PressOracle,Posted by Michelle Swanson on Sep 13th 2018 // No Comments First American Trust FSB decreased its stake in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 18.4% in the 2nd quarter according to the company in its most recent filing with the Securities & Exchange Commission. The firm owned 959 shares of the information services providerӳ stock after selling 216 shares during the quarter. First American Trust FSBӳ holdings in Alphabet Inc Class C were worth $1070000 as of its most recent filing with the Securi,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",2.051754105,
844,967de1dd91b2b276d063bbf68543f73b36c46be1,GOOG,Curbstone Financial Management Corp Buys 58 Shares of Alphabet Inc Class C (NASDAQ:GOOG) - Fairfield Current,Curbstone Financial Management Corp Buys 58 Shares of Alphabet Inc Class C (NASDAQ:GOOG) Posted by Lisa Matthews on Sep 13th 2018 Tweet Curbstone Financial Management Corp boosted its holdings in Alphabet Inc Class C (NASDAQ:GOOG) by 1.9% in the 2nd quarter according to the company in its most recent filing with the Securities and Exchange Commission. The firm owned 3138 shares of the information services providerӳ stock after purchasing an additional 58 shares during the quarter. Alphabet Inc Class C compr,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",0.957409314,
845,61e7315b8cfce18f3db0061147a25803048c17a6,GOOG,Cape Cod Five Cents Savings Bank Decreases Holdings in Alphabet Inc Class C (GOOG) - XNewsPress,Cape Cod Five Cents Savings Bank Decreases Holdings in Alphabet Inc Class C (GOOG) Posted by Amelie Mason on Sep 13th 2018 Cape Cod Five Cents Savings Bank decreased its position in shares of Alphabet Inc Class C (NASDAQ:GOOG) by 0.9% in the 2nd quarter according to the company in its most recent 13F filing with the SEC. The fund owned 7576 shares of the information services providerӳ stock after selling 66 shares during the quarter. Alphabet Inc Class C comprises approximately 1.3% of Cape Cod Five Cents S,"alphabet, alphabet, class, alphabet, class, c, shares, shares, goog, information",0.963724121,
846,302aa3b5619b9056ec83bc49887c2cde48dabe27,FB,Mark Zuckerberg Sells 157300 Shares of Facebook Inc. Common Stock (NASDAQ:FB) Stock - Fairfield Current,Mark Zuckerberg Sells 157300 Shares of Facebook Inc. Common Stock (NASDAQ:FB) Stock Posted by Mary Kom on Sep 13th 2018 Tweet Facebook Inc. Common Stock (NASDAQ:FB) CEO Mark Zuckerberg sold 157300 shares of Facebook Inc. Common Stock stock in a transaction on Friday August 17th. The shares were sold at an average price of $173.48 for a total transaction of $27288404.00. The transaction was disclosed in a document filed with the Securities & Exchange Commission which is accessible through this hyperlink . Ma,"inc., inc., facebook, common, facebook, common, facebook, shares, shares, social",1.482265387,
847,8251d5fc22903b9ba5fb1b38f3401cbf2ed865b8,AMZN,Amazon.com (NASDAQ:AMZN) PT Raised to $2215.00 at MKM Partners - PressOracle,Posted by David Hasegawa on Sep 13th 2018 // No Comments Amazon.com (NASDAQ:AMZN) had its price target boosted by MKM Partners from $1840.00 to $2215.00 in a research note released on Wednesday August 22nd Marketbeat.com reports. MKM Partners currently has a buy rating on the e-commerce giantӳ stock. Several other research firms have also commented on AMZN. Susquehanna Bancshares lifted their price target on Amazon.com from $1850.00 to $2000.00 in a research report on Friday April 27th. Royal Bank of Canada,"amazon.com, shares, e-commerce, e-commerce, shares, shares, e-commerce, giantӳ, giantӳ, amazon.com",2.164350077,
